district,gender,race,major_award_count,allegation_count,sustained_count,unsustained_count,birth_year,black,white,hispanic,blackpop,whitepop,hispanicpop,allegations_per_officer,mean,std,y,y2,y3
16.0,M,White,0.0,0.0,0.0,0.0,1983.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,Hispanic,0.0,0.0,0.0,0.0,1986.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,1.0,0.0,0.0,0.0,1990.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,67.0,9.0,38.0,1964.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,Black,0.0,16.0,6.0,5.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,8.0,2.0,3.0,1977.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Hispanic,0.0,11.0,3.0,1.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,23.0,1.0,8.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,Black,0.0,6.0,2.0,3.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,13.0,1.0,0.0,1974.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,Hispanic,0.0,31.0,2.0,12.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,10.0,2.0,3.0,1978.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,Asian/Pacific,0.0,8.0,1.0,2.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,12.0,1.0,2.0,1964.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,11.0,1.0,3.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,22.0,2.0,16.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,10.0,0.0,4.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,6.0,0.0,3.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,13.0,0.0,4.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,White,0.0,8.0,0.0,1.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,15.0,0.0,10.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,F,White,0.0,17.0,0.0,2.0,1978.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,37.0,0.0,17.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,10.0,0.0,6.0,1960.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,Hispanic,0.0,9.0,0.0,6.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Hispanic,0.0,6.0,0.0,1.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,3.0,0.0,1.0,1960.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,9.0,0.0,4.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Hispanic,0.0,17.0,0.0,1.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,7.0,0.0,2.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,29.0,0.0,15.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,Asian/Pacific,0.0,6.0,0.0,2.0,1964.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,3.0,0.0,1.0,1982.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,6.0,0.0,1.0,1982.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,35.0,0.0,8.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,15.0,0.0,6.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,F,Asian/Pacific,0.0,16.0,0.0,5.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,F,White,0.0,12.0,0.0,2.0,1959.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,15.0,0.0,5.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,White,0.0,9.0,0.0,1.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Hispanic,0.0,18.0,0.0,7.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,Black,0.0,7.0,0.0,5.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,25.0,0.0,15.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,15.0,0.0,3.0,1978.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,White,0.0,15.0,0.0,5.0,1956.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,White,0.0,9.0,0.0,1.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,10.0,0.0,8.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,3.0,0.0,0.0,1983.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,1.0,0.0,0.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,1.0,0.0,0.0,1977.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,0.0,4.0,0.0,0.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,0.0,3.0,0.0,0.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,2.0,0.0,0.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,4.0,0.0,0.0,1985.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,Asian/Pacific,0.0,1.0,0.0,0.0,1981.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,1.0,0.0,0.0,1981.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,23.0,5.0,15.0,1959.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,9.0,1.0,5.0,1957.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,3.0,0.0,3.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,5.0,0.0,4.0,1960.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,2.0,0.0,1.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,7.0,0.0,5.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,2.0,0.0,1.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,2.0,0.0,1.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,5.0,0.0,3.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,4.0,0.0,3.0,1964.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,3.0,0.0,3.0,1968.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,1.0,0.0,0.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,2.0,0.0,0.0,1992.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,6.0,0.0,0.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,4.0,0.0,2.0,1958.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,10.0,1.0,4.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,F,White,0.0,12.0,0.0,5.0,1956.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,0.0,0.0,0.0,1987.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,1.0,0.0,0.0,1990.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Asian/Pacific,0.0,1.0,0.0,0.0,1988.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Black,0.0,0.0,0.0,0.0,1985.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,7.0,0.0,5.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,6.0,0.0,5.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,0.0,1.0,0.0,0.0,1991.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Asian/Pacific,0.0,21.0,2.0,14.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,6.0,1.0,2.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,2.0,14.0,1.0,6.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,White,0.0,34.0,5.0,10.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,29.0,3.0,19.0,1956.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,32.0,1.0,14.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,18.0,2.0,8.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,51.0,1.0,24.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,12.0,2.0,4.0,1968.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,2.0,0.0,2.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,40.0,1.0,22.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,White,0.0,20.0,0.0,9.0,1968.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,8.0,0.0,3.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,7.0,0.0,3.0,1977.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Hispanic,0.0,15.0,0.0,6.0,1968.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,White,0.0,9.0,0.0,7.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,8.0,0.0,4.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Asian/Pacific,0.0,15.0,0.0,10.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,Hispanic,0.0,5.0,0.0,0.0,1980.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,0.0,46.0,5.0,21.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,Hispanic,0.0,34.0,2.0,20.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,16.0,1.0,6.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,1.0,22.0,1.0,13.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,White,1.0,6.0,0.0,2.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,18.0,2.0,8.0,1960.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,Hispanic,0.0,30.0,3.0,9.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,14.0,1.0,6.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,White,0.0,26.0,0.0,10.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,10.0,0.0,1.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,Asian/Pacific,0.0,16.0,2.0,0.0,1979.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,1.0,11.0,0.0,3.0,1968.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,2.0,1.0,0.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,3.0,0.0,0.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,13.0,0.0,10.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,Hispanic,0.0,8.0,0.0,5.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,11.0,0.0,5.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,3.0,1.0,0.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,14.0,1.0,4.0,1973.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,White,0.0,8.0,0.0,3.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,1.0,4.0,1.0,3.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,1.0,19.0,2.0,2.0,1984.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,Hispanic,0.0,8.0,1.0,3.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,5.0,0.0,0.0,1979.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,Hispanic,2.0,2.0,0.0,1.0,1980.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,8.0,1.0,5.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,14.0,1.0,5.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,F,White,0.0,36.0,2.0,13.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,1.0,4.0,1.0,0.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,Black,0.0,17.0,8.0,6.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,1.0,29.0,1.0,21.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,30.0,2.0,14.0,1964.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,1.0,9.0,2.0,1.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,Hispanic,1.0,8.0,1.0,2.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,12.0,1.0,6.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,Asian/Pacific,0.0,17.0,2.0,7.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,Hispanic,2.0,18.0,2.0,3.0,1979.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,Hispanic,0.0,2.0,1.0,0.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,22.0,2.0,13.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,Hispanic,0.0,17.0,1.0,11.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,11.0,1.0,2.0,1977.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,1.0,9.0,1.0,5.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,6.0,1.0,2.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,21.0,1.0,12.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,F,White,0.0,12.0,1.0,3.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,21.0,1.0,3.0,1978.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,15.0,1.0,5.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,M,White,0.0,10.0,1.0,5.0,1957.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,Hispanic,1.0,5.0,0.0,0.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,15.0,1.0,4.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,2,2
16.0,F,Hispanic,0.0,5.0,2.0,0.0,1980.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,2.0,8.0,2.0,2.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,Asian/Pacific,1.0,12.0,1.0,3.0,1981.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,17.0,2.0,10.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,1.0,9.0,1.0,3.0,1974.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,1.0,22.0,1.0,13.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,13.0,0.0,4.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,2
16.0,M,Hispanic,0.0,5.0,0.0,2.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,10.0,0.0,3.0,1971.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,20.0,0.0,8.0,1956.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,5.0,0.0,2.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,1.0,5.0,0.0,3.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Black,0.0,27.0,0.0,11.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,9.0,1.0,5.0,1970.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,9.0,0.0,5.0,1960.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,8.0,0.0,3.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,M,White,0.0,16.0,0.0,11.0,1961.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,F,White,0.0,3.0,0.0,1.0,1974.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,1.0,17.0,0.0,3.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,29.0,0.0,9.0,1974.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,1.0,27.0,0.0,10.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,1.0,11.0,0.0,1.0,1972.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
16.0,M,White,0.0,5.0,0.0,2.0,1963.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,1.0,16.0,0.0,5.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,Asian/Pacific,0.0,1.0,0.0,0.0,1969.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,1.0,0.0,0.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,1.0,0.0,0.0,1988.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,0.0,0.0,0.0,1959.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,0.0,0.0,0.0,1981.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,0.0,0.0,0.0,1962.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,Hispanic,0.0,0.0,0.0,0.0,1987.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,F,White,0.0,0.0,0.0,0.0,1982.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,0.0,0.0,0.0,1985.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,0.0,0.0,0.0,1991.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,0.0,0.0,0.0,1983.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,18.0,2.0,6.0,1967.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,5,3,2
16.0,M,White,0.0,3.0,2.0,0.0,1966.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,16.0,1.0,5.0,1958.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,4,3,2
16.0,M,White,0.0,2.0,1.0,0.0,1975.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,1,1,1
16.0,M,White,0.0,8.0,1.0,1.0,1965.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,2,2,1
16.0,F,White,0.0,12.0,1.0,0.0,1976.0,0,1,0,0,1,0,0.7638850125593079,12.154589371980677,11.060925955944612,3,2,1
